374;문화가 흐르는 서울광장 2019;1;서울특별시 중구 세종대로 110;(태평로1가);;http://tong.visitkorea.or.kr/cms/resource/29/2598329_image2_1.jpg;Y;190401;191031;0;0;0;fe
375;문화예술교육 여름캠프 '형이상상形而想像' 2019;31;경기도 수원시 권선구 서둔로 166;(서둔동);;http://tong.visitkorea.or.kr/cms/resource/62/2614862_image2_1.jpg;Y;190824;190824;0;0;0;fe
376;물맑은양평 빙어축제 2020;31;경기도 양평군 단월면 곱다니길 55-2;;;http://tong.visitkorea.or.kr/cms/resource/35/2580635_image2_1.JPG;Y;191206;200216;0;0;0;fe
377;물의나라 화천 쪽배축제 2019;32;강원도 화천군 화천읍 강변로 2-54;;;http://tong.visitkorea.or.kr/cms/resource/16/2497516_image2_1.JPG;Y;190727;190804;0;0;0;fe
378;뮤지컬 김종욱찾기;1;서울특별시 종로구 대학로12길 73;(동숭동);;http://tong.visitkorea.or.kr/cms/resource/25/2569425_image2_1.jpg;Y;190101;191231;0;0;0;fe
379;뮤직드라마 당신만이;1;서울특별시 종로구 이화장길 26;(이화동);;http://tong.visitkorea.or.kr/cms/resource/72/2489672_image2_1.jpg;Y;190101;191231;0;0;0;fe
380;미디어아트진찬연 <한중록 1795> 2019;31;경기도 수원시 팔달구 행궁로 11;;;http://tong.visitkorea.or.kr/cms/resource/10/2621010_image2_1.jpg;Y;191004;191005;0;0;0;fe
381;미술주간 2019;1;서울특별시 종로구 삼청로 30;;;http://tong.visitkorea.or.kr/cms/resource/56/2621356_image2_1.jpg;Y;190925;191009;0;0;0;fe
382;미추홀 윈터마켓 (Winter Market) 2019;2;인천광역시 주안역 남광장 일원;;;http://tong.visitkorea.or.kr/cms/resource/23/2638723_image2_1.png;Y;191221;191222;0;0;0;fe
383;밀양 공연예술축제 2020;36;경상남도 밀양시 부북면 창밀로 3097-16;;;http://tong.visitkorea.or.kr/cms/resource/24/2610224_image2_1.jpg;Y;200801;200816;0;0;0;fe
384;밀양강 상설프로그램 - 밀양강이 들려주는 밀양아리랑 2020;36;경상남도 밀양시 삼문동 244-2;;;http://tong.visitkorea.or.kr/cms/resource/42/2657442_image2_1.jpg;Y;200509;200919;0;0;0;fe
385;밀양대추축제 2019;36;경상남도 밀양시 단장면 아불2길 6;;;http://tong.visitkorea.or.kr/cms/resource/97/2509697_image2_1.jpg;Y;191019;191020;0;0;0;fe
386;밀양아리랑 국제요가페스티벌 2019;36;경상남도 밀양시 밀양대공원로 112;;;http://tong.visitkorea.or.kr/cms/resource/29/2618429_image2_1.jpg;Y;190928;190929;0;0;0;fe
387;바캉스페스티벌 2019;32;강원 삼척시 근덕면 하맹방리 12-1;;;http://tong.visitkorea.or.kr/cms/resource/18/2607718_image2_1.jpg;Y;190802;190804;0;0;0;fe
388;박달 가요제 2019;33;충청북도 제천시 동명로 77;(명동);;http://tong.visitkorea.or.kr/cms/resource/93/925593_image2_1.jpg;Y;191019;191019;0;0;0;fe
389;발레, 아름다운 나눔 수원국제발레축제 2019;31;경기도 수원시 팔달구 동수원로 335;;;http://tong.visitkorea.or.kr/cms/resource/47/2608947_image2_1.jpg;Y;190821;190825;0;0;0;fe
390;밥상뒤집기대회 2019;1;서울특별시 관악구 관악로 145;(봉천동);;http://tong.visitkorea.or.kr/cms/resource/98/2598498_image2_1.JPG;Y;190511;190511;0;0;0;fe
391;백수해안도로 노을축제 2020;38;전라남도 영광군 백수읍 해안로 950;;;http://tong.visitkorea.or.kr/cms/resource/55/2649755_image2_1.jpg;Y;201003;201004;0;0;0;fe
392;백제문화제 2020;34;충청남도 부여군 규암면 백제문로 386-6;;;http://tong.visitkorea.or.kr/cms/resource/45/2493145_image2_1.JPG;Y;200926;201004;0;0;0;fe
393;번암 물빛 축제 2020;37;전라북도 장수군 번암면 장수로 480;;;http://tong.visitkorea.or.kr/cms/resource/76/2649776_image2_1.jpg;Y;200807;200808;0;0;0;fe
394;벌교꼬막&문학축제 2019;38;전라남도 보성군 벌교읍 벌교천1길 19;;;http://tong.visitkorea.or.kr/cms/resource/37/2621337_image2_1.jpg;Y;191031;191103;0;0;0;fe
395;베어트리파크 철쭉제 2020;8;세종특별자치시 전동면 신송로 217;;;http://tong.visitkorea.or.kr/cms/resource/40/2650440_image2_1.jpg;Y;200417;200510;0;0;0;fe
396;벽초지문화수목원 국화축제 2019;31;경기도 파주시 광탄면 부흥로 242;;;http://tong.visitkorea.or.kr/cms/resource/13/2563113_image2_1.JPG;Y;190928;191027;0;0;0;fe
397;벽초지수목원 튤립축제 2020;31;경기도 파주시 광탄면 부흥로 242;;;http://tong.visitkorea.or.kr/cms/resource/54/2650454_image2_1.jpg;Y;200411;200505;0;0;0;fe
398;별망성예술제 2019;31;경기도 안산시 단원구 선부동 선부광장;;;http://tong.visitkorea.or.kr/cms/resource/17/2622017_image2_1.jpg;Y;190927;190929;0;0;0;fe
399;별빛정원우주 365일 별빛축제 2020;31;경기도 이천시 마장면 덕이로154번길 287-76;;;http://tong.visitkorea.or.kr/cms/resource/56/2566756_image2_1.jpg;Y;200101;201231;0;0;0;fe
400;보드게임콘 대전 2020;3;대전광역시 유성구 엑스포로 107 대전컨벤션센터;;;http://tong.visitkorea.or.kr/cms/resource/44/2642944_image2_1.jpg;Y;200926;200927;0;0;0;fe
401;보드게임콘 2020;1;서울특별시 강남구 영동대로 513;(삼성동);;http://tong.visitkorea.or.kr/cms/resource/85/2655485_image2_1.jpg;Y;200718;200719;0;0;0;fe
402;보령 김축제 2019;34;충청남도 보령시 해수욕장10길 6;(신흑동);;http://tong.visitkorea.or.kr/cms/resource/31/2631931_image2_1.jpg;Y;191101;191103;0;0;0;fe
403;보성차밭빛축제 2020;38;전라남도 보성군 보성읍 녹차로 775;;;http://tong.visitkorea.or.kr/cms/resource/80/2572580_image2_1.JPG;Y;191129;200105;0;0;0;fe
404;보신각타종행사;1;서울특별시 종로구 종로 54;(관철동);;http://tong.visitkorea.or.kr/cms/resource/47/2487947_image2_1.jpg;Y;200101;201231;0;0;0;fe
405;보은 대추축제 2020;33;충청북도 보은군 보은읍 뱃들로 54;(보은읍);;http://tong.visitkorea.or.kr/cms/resource/17/2649817_image2_1.JPG;Y;201016;201025;0;0;0;fe
406;복정동 어울림 빛 축제 2019;31;경기도 성남시 수정구 복정로 144;;;http://tong.visitkorea.or.kr/cms/resource/19/2035719_image2_1.jpg;Y;191201;191231;0;0;0;fe
407;봉녕사 사찰음식 대향연 2019;31;경기도 수원시 팔달구 창룡대로 236-54;;;http://tong.visitkorea.or.kr/cms/resource/73/2560173_image2_1.jpg;Y;191004;191005;0;0;0;fe
408;봉양 자두체험행사 2019;35;경상북도 의성군 봉양면 도리원4길 34;;;http://tong.visitkorea.or.kr/cms/resource/41/2497341_image2_1.PNG;Y;190713;190713;0;0;0;fe
409;봉화송이축제 2020;35;경상북도 봉화군 봉화읍 봉화로 1111;;;http://tong.visitkorea.or.kr/cms/resource/92/2620592_image2_1.jpg;Y;201008;201011;0;0;0;fe
410;봉황대 뮤직스퀘어 2019;35;경상북도 경주시 노동동 261번지;;;http://tong.visitkorea.or.kr/cms/resource/53/2613953_image2_1.jpg;Y;190802;190830;0;0;0;fe
411;부산 국제록페스티벌 2019;6;부산광역시 사상구 낙동대로 1231;(삼락동);;http://tong.visitkorea.or.kr/cms/resource/63/2592163_image2_1.jpg;Y;190727;190728;0;0;0;fe
412;부산 동래민속예술축제 2019;6;부산광역시 동래구 우장춘로 195-46;(온천동);;http://tong.visitkorea.or.kr/cms/resource/29/2597429_image2_1.jpg;Y;190504;190504;0;0;0;fe
413;부산 마이스페스티벌 2019;6;부산광역시 해운대구 APEC로 55;;;http://tong.visitkorea.or.kr/cms/resource/74/933674_image2_1.jpg;Y;190919;190920;0;0;0;fe
414;부산 불꽃축제 2020;6;부산광역시 수영구 광안해변로 219;(광안동);;http://tong.visitkorea.or.kr/cms/resource/30/2552030_image2_1.JPG;Y;201107;201107;0;0;0;fe
415;부산 수제맥주축제 2019;6;부산광역시 부산진구 서면문화로 32;(부전동);;http://tong.visitkorea.or.kr/cms/resource/49/2604949_image2_1.jpg;Y;190613;190616;0;0;0;fe
416;부산 아울렛 삼거리 페스티벌 2019;6;부산광역시 기장군 장안읍 정관로 1133;;;http://tong.visitkorea.or.kr/cms/resource/13/2601113_image2_1.JPG;Y;190518;190526;0;0;0;fe
417;부산 영도다리축제 2020;6;부산광역시 영도구 동삼동;;;http://tong.visitkorea.or.kr/cms/resource/98/2659698_image2_1.jpg;Y;201016;201018;0;0;0;fe
418;부산 원도심골목길축제 2019;6;부산광역시 중구 중구로 120;(대청동1가);;http://tong.visitkorea.or.kr/cms/resource/61/2592561_image2_1.jpg;Y;190525;190526;0;0;0;fe
419;부산 의료기기 전시회 KIMES BUSAN 2020;6;부산광역시 해운대구 APEC로 55;;;http://tong.visitkorea.or.kr/cms/resource/95/2556695_image2_1.JPG;Y;201023;201025;0;0;0;fe
420;부산 차이나타운특구 문화축제 2019;6;부산광역시 동구 대영로243번길;(초량동);;http://tong.visitkorea.or.kr/cms/resource/43/2623943_image2_1.jpg;Y;191018;191020;0;0;0;fe
421;부산 코믹월드 2020;6;부산광역시 해운대구 APEC로 55;;;http://tong.visitkorea.or.kr/cms/resource/70/2551770_image2_1.jpg;Y;200926;200927;0;0;0;fe
422;부산 펫팸 페스티벌 2019;6;부산광역시 해운대구 수영강변대로 120;(우동);;http://tong.visitkorea.or.kr/cms/resource/53/2602853_image2_1.jpg;Y;190607;190609;0;0;0;fe
423;부산고등어축제 2019;6;부산광역시 서구 송도해변로 100;(암남동);;http://tong.visitkorea.or.kr/cms/resource/13/2543713_image2_1.JPG;Y;191025;191027;0;0;0;fe
424;부산국제단편영화제 2020;6;부산광역시 해운대구 수영강변대로 120;(우동);;http://tong.visitkorea.or.kr/cms/resource/78/2655878_image2_1.jpg;Y;200827;200831;0;0;0;fe
425;부산국제매직페스티벌 2019;6;부산광역시 해운대구 수영강변대로 120;(우동);;http://tong.visitkorea.or.kr/cms/resource/87/2000187_image2_1.JPG;Y;190625;190630;0;0;0;fe
426;부산국제무용제 2020;6;부산광역시 해운대구 달맞이길62번길 47;;;http://tong.visitkorea.or.kr/cms/resource/84/2597984_image2_1.JPG;Y;200911;200913;0;0;0;fe
427;부산국제식품대전 2020;6;부산광역시 해운대구 APEC로 55;(우동);;http://tong.visitkorea.or.kr/cms/resource/56/2381756_image2_1.JPG;Y;200617;200620;0;0;0;fe
428;부산국제아트페어 2020;6;부산광역시 해운대구 APEC로 55;;;http://tong.visitkorea.or.kr/cms/resource/97/2627197_image2_1.jpg;Y;201203;201207;0;0;0;fe
429;부산국제연극제 2019;6;부산광역시 부산진구 신천대로165번길 6;(범천동);;http://tong.visitkorea.or.kr/cms/resource/24/2374324_image2_1.jpg;Y;190517;190526;0;0;0;fe
430;부산국제영화제 2019;6;부산광역시 해운대구 수영강변대로 120;(우동);;http://tong.visitkorea.or.kr/cms/resource/27/1730227_image2_1.jpg;Y;191003;191012;0;0;0;fe
431;부산국제코미디페스티벌 2019;6;부산광역시 해운대구 수영강변대로 120;(우동);;http://tong.visitkorea.or.kr/cms/resource/88/2396488_image2_1.JPG;Y;190823;190901;0;0;0;fe
432;부산국제합창제 2019;6;부산광역시 해운대구 수영강변대로 120;;;http://tong.visitkorea.or.kr/cms/resource/97/2504197_image2_1.JPG;Y;191015;191019;0;0;0;fe
433;부산금정거리예술축제 2019;6;부산광역시 금정구 장전온천천로 48;;;http://tong.visitkorea.or.kr/cms/resource/25/2617525_image2_1.JPG;Y;191004;191006;0;0;0;fe
434;부산바다축제 2019;6;부산광역시 수영구 광안해변로 219;;;http://tong.visitkorea.or.kr/cms/resource/22/2539622_image2_1.JPG;Y;190802;190806;0;0;0;fe
435;부산수제맥주페스티벌 2019;6;부산광역시 해운대구 APEC로 55;;;http://tong.visitkorea.or.kr/cms/resource/85/2617685_image2_1.JPG;Y;190925;190929;0;0;0;fe
436;부산스토리텔링축제 2019;6;부산 동래구 사직동 930-2 부산아시아드 조각광장;;;http://tong.visitkorea.or.kr/cms/resource/84/2616584_image2_1.jpg;Y;190928;190929;0;0;0;fe
437;부산예술제 2019;6;부산광역시 남구 용소로 78;;;http://tong.visitkorea.or.kr/cms/resource/71/2617771_image2_1.jpg;Y;191017;191027;0;0;0;fe
438;부산원아시아페스티벌 2019;6;부산광역시 북구 화명동 화명생태공원, 해운대 구남로(해운대 문화광장) 등 부산전역;;;http://tong.visitkorea.or.kr/cms/resource/24/2623024_image2_1.jpg;Y;191019;191025;0;0;0;fe
439;부산자갈치축제 2020;6;부산광역시 중구 자갈치해안로 52;(남포동4가);;http://tong.visitkorea.or.kr/cms/resource/13/2505313_image2_1.JPG;Y;201008;201011;0;0;0;fe
440;부산콘텐츠유니버시아드 (BCU) 2019;6;부산광역시 해운대구 수영강변대로 140;;;http://tong.visitkorea.or.kr/cms/resource/63/2564763_image2_1.jpg;Y;191121;191124;0;0;0;fe
441;부산평생학습주간 2019;6;부산광역시 동구 중앙대로 206 부산유라시아플랫폼(부산역 광장);;;http://tong.visitkorea.or.kr/cms/resource/72/2624172_image2_1.jpg;Y;191025;191026;0;0;0;fe
442;부산항축제 2019;6;부산광역시 영도구 해양로301번길 17;;;http://tong.visitkorea.or.kr/cms/resource/39/2551439_image2_1.jpg;Y;190525;190526;0;0;0;fe
443;부안 마실축제 2020;37;전라북도 부안군 부안읍 예술회관길 11;;;http://tong.visitkorea.or.kr/cms/resource/57/2646257_image2_1.JPG;Y;200918;200920;0;0;0;fe
444;부여문화재야행 2019;34;충청남도 부여군 부여읍 정림로 83;;;http://tong.visitkorea.or.kr/cms/resource/56/2540956_image2_1.jpg;Y;180406;180407;0;0;0;fe
445;부천 국제판타스틱영화제 2020;31;경기도 부천시;;;http://tong.visitkorea.or.kr/cms/resource/49/2383049_image2_1.jpg;Y;200709;200716;0;0;0;fe
446;부천 생활문화페스티벌 다락(多樂) 2019;31;경기도 부천시 역곡로 531;(고강동);;http://tong.visitkorea.or.kr/cms/resource/78/2615978_image2_1.jpg;Y;190814;190825;0;0;0;fe
447;부천 소사복숭아축제 2019;31;경기도 부천시 성주로23번길 22;(송내동);;http://tong.visitkorea.or.kr/cms/resource/00/2024200_image2_1.JPG;Y;190823;190824;0;0;0;fe
448;부천 아인스월드 빛축제 - 세계야경 판타지 빛축제 2020;31;경기도 부천시 원미구 도약로 1;(상동);;http://tong.visitkorea.or.kr/cms/resource/41/2470741_image2_1.JPG;Y;200101;201231;0;0;0;fe
449;부천 전국비보이대회 2019;31;경기도 부천시 부천로 1;;;http://tong.visitkorea.or.kr/cms/resource/00/2594800_image2_1.JPG;Y;190420;190420;0;0;0;fe
450;부천국제만화축제 2020;31;경기도 부천시 길주로 1;;;http://tong.visitkorea.or.kr/cms/resource/93/2011393_image2_1.jpg;Y;200918;200920;0;0;0;fe
451;부천국제애니메이션페스티벌 2019;31;경기도 부천시 원미구 길주로 1;;;http://tong.visitkorea.or.kr/cms/resource/65/2625165_image2_1.jpg;Y;191018;191022;0;0;0;fe
452;부천로보파크 Fun & Joy 페스티벌 2019;31;경기도 부천시 평천로 655;;;http://tong.visitkorea.or.kr/cms/resource/97/2542997_image2_1.jpg;Y;190505;190505;0;0;0;fe
453;부천세계비보이대회 (Bucheon Bboy International Championship) 2020;31;경기도 부천시 부천로 3;(심곡동);;http://tong.visitkorea.or.kr/cms/resource/11/2649911_image2_1.png;Y;200925;200927;0;0;0;fe
454;부천전국대학가요제 2019;31;경기도 부천시 부천로 1;(심곡본동);;http://tong.visitkorea.or.kr/cms/resource/48/2551948_image2_1.jpg;Y;190829;190921;0;0;0;fe
455;부천판타지아 로봇페스티벌 2019;31;경기도 부천시 석천로 293;(중동);;http://tong.visitkorea.or.kr/cms/resource/87/2618487_image2_1.png;Y;190921;190922;0;0;0;fe
456;부평음악도시축제 뮤직게더링 2019;2;인천광역시 부평구 아트센터로 168;;;http://tong.visitkorea.or.kr/cms/resource/73/2562073_image2_1.JPG;Y;191011;191012;0;0;0;fe
457;부평풍물대축제 2020;2;인천광역시 부평구 부평대로 168;(부평동);;http://tong.visitkorea.or.kr/cms/resource/60/2598560_image2_1.jpg;Y;201016;201018;0;0;0;fe
458;북한산 韓문화 페스티벌 2019;1;서울특별시 은평구 대서문길;북한산국립공원 제2주차장;;http://tong.visitkorea.or.kr/cms/resource/92/2623692_image2_1.jpg;Y;191009;191009;0;0;0;fe
459;불무도와 함께하는 문화예술제 2019;6;부산광역시 해운대구 장산로 427-291;;;http://tong.visitkorea.or.kr/cms/resource/34/2563034_image2_1.JPG;Y;190928;190928;0;0;0;fe
460;붕붕카 경주대회 2019;1;서울특별시 마포구 증산로 87;;;http://tong.visitkorea.or.kr/cms/resource/98/2630798_image2_1.jpg;Y;191027;191027;0;0;0;fe
461;블링블링;1;서울특별시 종로구 동숭길 68;(동숭동);;http://tong.visitkorea.or.kr/cms/resource/92/2416592_image2_1.jpg;Y;190101;181231;0;0;0;fe
462;비건페스타 2020;1;서울특별시 강남구 남부순환로 3104;(대치동);;http://tong.visitkorea.or.kr/cms/resource/25/2658425_image2_1.jpg;Y;200807;200809;0;0;0;fe
463;비어페스트 광주 (Beer Fest Gwangju) 2019;5;광주광역시 서구 상무누리로 30;(치평동);;http://tong.visitkorea.or.kr/cms/resource/94/2598794_image2_1.jpg;Y;190711;190818;0;0;0;fe
464;빈 소년 합창단 신년음악회 2020;1;서울특별시 송파구 올림픽로 300;;;http://tong.visitkorea.or.kr/cms/resource/98/2587598_image2_1.jpg;Y;200118;200119;0;0;0;fe
465;빛고을 드론 페스티벌 2019;5;광주광역시 서구 상무누리로 30 김대중컨벤션센터;;;http://tong.visitkorea.or.kr/cms/resource/24/2623224_image2_1.jpg;Y;191102;191103;0;0;0;fe
466;빛의 광장 IN DMC 2020;1;서울특별시 마포구 성암로 267;;;http://tong.visitkorea.or.kr/cms/resource/07/2641007_image2_1.png;Y;191220;200119;0;0;0;fe
467;빛의 벙커 '반 고흐' 2020;39;제주특별자치도 서귀포시 성산읍 서성일로1168번길 89-17;;;http://tong.visitkorea.or.kr/cms/resource/36/2637136_image2_1.png;Y;191206;201025;0;0;0;fe
468;빛의 산책로, 수원화성 2019;31;경기도 수원시 장안구 연무동 190;;;http://tong.visitkorea.or.kr/cms/resource/11/2558811_image2_1.jpg;Y;190806;191005;0;0;0;fe
469;빨래;1;서울특별시 종로구 대학로14길 29;(혜화동);;http://tong.visitkorea.or.kr/cms/resource/09/2037909_image2_1.jpg;Y;190511;190901;0;0;0;fe
470;뽕짝페스티벌 2019;8;세종특별자치시 세종이마트 일원;;;http://tong.visitkorea.or.kr/cms/resource/20/2620420_image2_1.jpg;Y;190928;191027;0;0;0;fe
471;쁘띠프랑스 어린왕자 별빛축제 2020;31;경기도 가평군 청평면 호반로 1063;(청평면);;http://tong.visitkorea.or.kr/cms/resource/07/2515107_image2_1.jpg;Y;191201;200229;0;0;0;fe
472;쁘띠프랑스 유럽 동화나라 축제 2019;31;경기도 가평군 청평면 호반로 1063;;;http://tong.visitkorea.or.kr/cms/resource/93/2491593_image2_1.jpg;Y;190501;190531;0;0;0;fe
473;사각사각 봄이 오는 소리 2019;1;서울특별시 송파구 한가람로 65;(잠실동);;http://tong.visitkorea.or.kr/cms/resource/08/2530708_image2_1.jpg;Y;190504;190505;0;0;0;fe
474;사람사랑 생명사랑 밤길걷기 2020;1;서울특별시 영등포구 여의동로 330 (여의도 한강공원 너른들판);;;http://tong.visitkorea.or.kr/cms/resource/93/2658493_image2_1.jpg;Y;200829;200927;0;0;0;fe
475;사랑-인도문화축제 2019;1;서울특별시 용산구 독서당로 98;(한남동);;http://tong.visitkorea.or.kr/cms/resource/67/2509667_image2_1.JPG;Y;191002;191013;0;0;0;fe
476;사천시 삼천포항 자연산 전어축제 2020;36;경상남도 사천시 팔포1길 65;(서금동);;http://tong.visitkorea.or.kr/cms/resource/83/2657883_image2_1.jpg;Y;200724;200727;0;0;0;fe
477;사천시농업한마당축제 2019;36;경상남도 사천시 용현면 시청로 77;;;http://tong.visitkorea.or.kr/cms/resource/34/2617034_image2_1.jpg;Y;191018;191020;0;0;0;fe
478;사천에어쇼 2019;36;경상남도 사천시 사천읍 사천대로 1971;;;http://tong.visitkorea.or.kr/cms/resource/12/2603012_image2_1.jpg;Y;191024;191027;0;0;0;fe
479;사회혁신 한마당 IN-Daejeon 2019;3;대전광역시 중구 중앙로 101;;;http://tong.visitkorea.or.kr/cms/resource/50/2616150_image2_1.jpg;Y;190905;190907;0;0;0;fe
480;산골공연 예술잔치 2019;33;충청북도 영동군 용화면 횡지구백길 5;(용화면);;http://tong.visitkorea.or.kr/cms/resource/96/2616496_image2_1.jpg;Y;190815;190817;0;0;0;fe
481;산수유마을 양평 빙어축제 2020;31;경기도 양평군 개군면 아랫상골길 22-8 향리낚시터;;;http://tong.visitkorea.or.kr/cms/resource/12/2638712_image2_1.jpg;Y;200105;200116;0;0;0;fe
482;산정호수 윈터 페스타 2019;31;경기도 포천시 영북면 산정호수로411번길 112-28;;;http://tong.visitkorea.or.kr/cms/resource/35/2638735_image2_1.jpg;Y;191220;200209;0;0;0;fe
483;산타런 2019;31;경기도 고양시 일산서구 킨텍스로 217-60;;;http://tong.visitkorea.or.kr/cms/resource/43/2630343_image2_1.jpg;Y;191207;191207;0;0;0;fe
484;삼강주막 나루터 축제 2019;35;경북 예천군 풍양면 삼강리길 58-23;;;http://tong.visitkorea.or.kr/cms/resource/91/2617491_image2_1.jpg;Y;190913;190915;0;0;0;fe
485;삼광사 연등축제 2020;6;부산광역시 부산진구 초읍천로33번길 29-7;(초읍동);;http://tong.visitkorea.or.kr/cms/resource/81/217681_image2_1.jpg;Y;200516;200530;0;0;0;fe
486;삼길포 우럭축제 2019;34;충청남도 서산시 대산읍 삼길포1로 65;(대산읍);;http://tong.visitkorea.or.kr/cms/resource/80/188480_image2_1.jpg;Y;190726;190728;0;0;0;fe
487;삼다공원 야간콘서트 2019;39;제주특별자치도 제주시 연동 302-1;;;http://tong.visitkorea.or.kr/cms/resource/91/2544991_image2_1.jpg;Y;190426;190828;0;0;0;fe
488;삼양검은모래 해변축제 2019;39;제주특별자치도 제주시 선사로8길 13-8;;;http://tong.visitkorea.or.kr/cms/resource/50/600250_image2_1.jpg;Y;190726;190727;0;0;0;fe
489;삼척 물총축제 2019;32;강원도 삼척시 교동;(갈천동);;http://tong.visitkorea.or.kr/cms/resource/52/2604952_image2_1.jpg;Y;190727;190728;0;0;0;fe
490;삼척 비치 썸 페스티벌 2019;32;강원도 삼척시 테마타운길 76;(갈천동);;http://tong.visitkorea.or.kr/cms/resource/83/2609983_image2_1.jpg;Y;190726;190728;0;0;0;fe
491;삼척 하장 두타산 산나물축제 2019;32;강원도 삼척시 하장면 번천리;;;http://tong.visitkorea.or.kr/cms/resource/59/1814259_image2_1.jpg;Y;190517;190519;0;0;0;fe
492;상월 고구마축제 2019;34;충청남도 논산시 상월면 상월로 522;;;http://tong.visitkorea.or.kr/cms/resource/26/1782226_image2_1.jpg;Y;190831;190901;0;0;0;fe
493;새만금 노마드 페스티벌 2020;37;전라북도 군산시 옥도면 야미도리 166;;;http://tong.visitkorea.or.kr/cms/resource/67/2555167_image2_1.JPG;Y;200814;200816;0;0;0;fe
494;새연교 콘서트 2019;39;제주특별자치도 서귀포시 남성중로 40;(서홍동);;http://tong.visitkorea.or.kr/cms/resource/26/2605726_image2_1.jpg;Y;190601;190831;0;0;0;fe
495;새해맞이 시민의 종 타종행사 2020;6;부산광역시 중구 용두산길 37-55;;;http://tong.visitkorea.or.kr/cms/resource/46/2583546_image2_1.JPG;Y;191231;200101;0;0;0;fe
496;생생문화재 양화진 뱃길탐방 2019;1;서울특별시 마포구 월드컵로5길 11;(합정동);;http://tong.visitkorea.or.kr/cms/resource/55/2485655_image2_1.JPG;Y;190409;191017;0;0;0;fe
497;생태관광 페스티벌 2019;3;대전광역시 유성구 수통골로 47;;;http://tong.visitkorea.or.kr/cms/resource/26/2627326_image2_1.jpg;Y;191101;191102;0;0;0;fe
498;생활예술인 페어 2019;1;서울특별시 중구 을지로 281;(을지로7가);;http://tong.visitkorea.or.kr/cms/resource/69/2628169_image2_1.jpg;Y;191026;191027;0;0;0;fe
499;서귀포 겨울바다 국제펭귄수영대회 2020;39;제주특별자치도 서귀포시 색달동 3039;;;http://tong.visitkorea.or.kr/cms/resource/06/2639306_image2_1.jpg;Y;200101;200101;0;0;0;fe
500;서귀포 등문화축제 2019;39;제주특별자치도 서귀포시 예래로 213;(하예동);;http://tong.visitkorea.or.kr/cms/resource/27/2604727_image2_1.JPG;Y;190531;190602;0;0;0;fe
501;서귀포 야해페스티벌 2019;39;제주특별자치도 서귀포시 표선면 민속해안로 592;;;http://tong.visitkorea.or.kr/cms/resource/77/2553077_image2_1.JPG;Y;190815;190817;0;0;0;fe
502;서귀포 칠십리축제 2020;39;제주특별자치도 서귀포시 서귀동 70-1;;;http://tong.visitkorea.or.kr/cms/resource/47/2609447_image2_1.jpg;Y;200925;200927;0;0;0;fe
503;서대문독립민주축제 2020;1;서울특별시 서대문구 통일로 251;(현저동);;http://tong.visitkorea.or.kr/cms/resource/53/2499653_image2_1.JPG;Y;200814;200815;0;0;0;fe
504;서리풀페스티벌 2019;1;서울특별시 서초구 전역;;;http://tong.visitkorea.or.kr/cms/resource/20/2617320_image2_1.jpg;Y;190921;190928;0;0;0;fe
505;서면트리축제 2019;6;부산광역시 부산진구 부전동 동천로 일대;;;http://tong.visitkorea.or.kr/cms/resource/17/2632117_image2_1.jpg;Y;191115;200105;0;0;0;fe
506;서산국화축제 2019;34;충청남도 서산시 고북면 복남골길 31-1;;;http://tong.visitkorea.or.kr/cms/resource/52/2562352_image2_1.jpg;Y;191101;191110;0;0;0;fe
507;서서울호수공원 수상음악축제 2019;1;서울특별시 양천구 남부순환로64길 20;;;http://tong.visitkorea.or.kr/cms/resource/06/2621006_image2_1.jpg;Y;190927;190928;0;0;0;fe
508;서울 구로국제어린이영화제 2020;1;서울특별시 구로구 일대;(구로동);;http://tong.visitkorea.or.kr/cms/resource/40/2592240_image2_1.JPG;Y;200702;200708;0;0;0;fe
509;서울 국제 푸드 앤 테이블웨어 박람회 2020;1;서울특별시 서초구 강남대로 27;(양재동);;http://tong.visitkorea.or.kr/cms/resource/79/2643779_image2_1.JPG;Y;200710;200712;0;0;0;fe
510;서울 국제 항공우주 및 방위산업 전시회 2019;31;경기도 성남시 수정구 서울공항;;;http://tong.visitkorea.or.kr/cms/resource/45/2624545_image2_1.png;Y;191015;191020;0;0;0;fe
511;서울 드론 챌린지 2019 (Seoul Drone Challenge 2019);1;서울특별시 강동구 천호동 351-1;;;http://tong.visitkorea.or.kr/cms/resource/16/2617616_image2_1.jpg;Y;191012;191012;0;0;0;fe
512;서울 문화로 바캉스 2019;1;서울특별시 중구 세종대로 110;(태평로1가);;http://tong.visitkorea.or.kr/cms/resource/21/2554921_image2_1.jpg;Y;190810;190811;0;0;0;fe
513;서울 문화원 엑스포 2019;1;서울특별시 종로구 세종대로 175;;;http://tong.visitkorea.or.kr/cms/resource/15/2617515_image2_1.jpg;Y;190925;190925;0;0;0;fe
514;서울 물순환 시민문화제 2020;1;서울특별시 중구 세종대로 110;(태평로1가);;http://tong.visitkorea.or.kr/cms/resource/15/2549515_image2_1.jpg;Y;200723;200725;0;0;0;fe
515;서울 밤도깨비 야시장 2020;1;서울특별시 영등포구 여의동로 330;(여의도동);;http://tong.visitkorea.or.kr/cms/resource/53/2376253_image2_1.jpg;Y;200405;201027;0;0;0;fe
